dataset,method,budget,depth,until_weight,only_temporal,seed,balanced_accuracy,time_fit_s,time_feats_s,time_total_s,status
BasicMotions,rocket_ridge,1000,,,,0,0.975,0.2849,0.1663,0.4512,ok
BasicMotions,rocket_linear,1000,,,,0,0.8,0.6053,0.1663,0.7716,ok
BasicMotions,rocket_ridge,1000,,,,1,0.95,0.1552,0.1522,0.3074,ok
BasicMotions,rocket_linear,1000,,,,1,0.875,0.5537,0.1522,0.7059,ok
BasicMotions,rocket_ridge,1000,,,,2,0.925,0.1405,0.1355,0.276,ok
BasicMotions,rocket_linear,1000,,,,2,0.8999999999999999,0.5531,0.1355,0.6886,ok
BasicMotions,rocket_ridge,1000,,,,3,0.95,0.1494,0.1336,0.283,ok
BasicMotions,rocket_linear,1000,,,,3,0.825,0.5011,0.1336,0.6347,ok
BasicMotions,rocket_ridge,1000,,,,4,0.975,0.1542,0.1351,0.2893,ok
BasicMotions,rocket_linear,1000,,,,4,0.75,0.5008,0.1351,0.6359,ok
BasicMotions,rocket_ridge,1000,,,,5,0.975,0.1468,0.1528,0.2996,ok
BasicMotions,rocket_linear,1000,,,,5,0.8999999999999999,0.6192,0.1528,0.772,ok
BasicMotions,rocket_ridge,1000,,,,6,0.925,0.1397,0.1418,0.2815,ok
BasicMotions,rocket_linear,1000,,,,6,0.825,0.5292,0.1418,0.671,ok
BasicMotions,rocket_ridge,1000,,,,7,0.975,0.1449,0.1375,0.2824,ok
BasicMotions,rocket_linear,1000,,,,7,0.975,0.6405,0.1375,0.778,ok
BasicMotions,rocket_ridge,1000,,,,8,0.975,0.1443,0.1518,0.2961,ok
BasicMotions,rocket_linear,1000,,,,8,0.95,0.46,0.1518,0.6118,ok
BasicMotions,rocket_ridge,1000,,,,9,0.975,0.148,0.1416,0.2896,ok
BasicMotions,rocket_linear,1000,,,,9,0.7000000000000001,0.5086,0.1416,0.6502,ok
